symbol,timestamp,open,high,low,close,volume
NIFTY,2026-02-17 04:35:00+00:00,25662.0,25663.80078125,25657.69921875,25661.19921875,0
NIFTY,2026-02-17 04:36:00+00:00,25660.25,25666.69921875,25656.94921875,25666.25,0
NIFTY,2026-02-17 04:37:00+00:00,25665.349609375,25668.849609375,25661.75,25665.0,0
NIFTY,2026-02-17 04:38:00+00:00,25664.30078125,25669.150390625,25658.25,25667.69921875,0
NIFTY,2026-02-17 04:39:00+00:00,25669.099609375,25671.849609375,25664.900390625,25665.44921875,0
NIFTY,2026-02-17 04:40:00+00:00,25665.80078125,25667.30078125,25663.099609375,25664.650390625,0
NIFTY,2026-02-17 04:41:00+00:00,25664.30078125,25665.25,25659.400390625,25665.150390625,0
NIFTY,2026-02-17 04:42:00+00:00,25665.05078125,25673.75,25664.599609375,25671.849609375,0
NIFTY,2026-02-17 04:43:00+00:00,25672.099609375,25678.69921875,25671.19921875,25678.099609375,0
NIFTY,2026-02-17 04:44:00+00:00,25678.69921875,25681.400390625,25676.30078125,25679.25,0
NIFTY,2026-02-17 04:45:00+00:00,25679.400390625,25680.05078125,25666.150390625,25668.75,0
NIFTY,2026-02-17 04:46:00+00:00,25668.80078125,25675.650390625,25667.0,25672.55078125,0
NIFTY,2026-02-17 04:47:00+00:00,25672.349609375,25677.05078125,25670.30078125,25673.849609375,0
NIFTY,2026-02-17 04:48:00+00:00,25673.349609375,25683.94921875,25672.75,25680.44921875,0
NIFTY,2026-02-17 04:49:00+00:00,25681.55078125,25692.150390625,25680.69921875,25690.69921875,0
NIFTY,2026-02-17 04:50:00+00:00,25690.44921875,25697.25,25690.25,25696.650390625,0
NIFTY,2026-02-17 04:51:00+00:00,25696.650390625,25697.94921875,25689.19921875,25690.55078125,0
NIFTY,2026-02-17 04:52:00+00:00,25691.19921875,25695.0,25687.650390625,25692.75,0
NIFTY,2026-02-17 04:53:00+00:00,25692.0,25693.05078125,25687.80078125,25691.900390625,0
NIFTY,2026-02-17 04:54:00+00:00,25691.94921875,25695.349609375,25687.55078125,25694.650390625,0
NIFTY,2026-02-17 04:55:00+00:00,25694.599609375,25696.69921875,25692.05078125,25693.05078125,0
NIFTY,2026-02-17 04:56:00+00:00,25693.650390625,25707.69921875,25692.650390625,25706.94921875,0
NIFTY,2026-02-17 04:57:00+00:00,25707.44921875,25719.849609375,25705.599609375,25719.099609375,0
NIFTY,2026-02-17 04:58:00+00:00,25719.349609375,25725.349609375,25715.69921875,25725.349609375,0
NIFTY,2026-02-17 04:59:00+00:00,25726.30078125,25728.5,25716.80078125,25724.400390625,0
NIFTY,2026-02-17 05:00:00+00:00,25724.099609375,25729.69921875,25719.94921875,25729.69921875,0
NIFTY,2026-02-17 05:01:00+00:00,25728.599609375,25729.44921875,25723.349609375,25725.25,0
NIFTY,2026-02-17 05:02:00+00:00,25725.5,25730.099609375,25723.44921875,25724.400390625,0
NIFTY,2026-02-17 05:03:00+00:00,25724.75,25724.75,25716.900390625,25718.75,0
NIFTY,2026-02-17 05:04:00+00:00,25719.150390625,25719.150390625,25706.150390625,25710.5,0
NIFTY,2026-02-17 05:05:00+00:00,25709.94921875,25710.0,25700.400390625,25705.150390625,0
NIFTY,2026-02-17 05:06:00+00:00,25704.650390625,25706.80078125,25703.25,25705.5,0
NIFTY,2026-02-17 05:07:00+00:00,25705.75,25707.80078125,25698.599609375,25700.55078125,0
NIFTY,2026-02-17 05:08:00+00:00,25701.099609375,25701.099609375,25692.25,25696.099609375,0
NIFTY,2026-02-17 05:09:00+00:00,25697.25,25697.75,25691.94921875,25692.80078125,0
NIFTY,2026-02-17 05:10:00+00:00,25692.44921875,25697.349609375,25689.19921875,25694.05078125,0
NIFTY,2026-02-17 05:11:00+00:00,25693.900390625,25696.5,25686.75,25689.0,0
NIFTY,2026-02-17 05:12:00+00:00,25690.0,25690.94921875,25683.599609375,25687.19921875,0
NIFTY,2026-02-17 05:13:00+00:00,25687.849609375,25688.30078125,25666.05078125,25667.25,0
NIFTY,2026-02-17 05:14:00+00:00,25667.55078125,25667.55078125,25657.19921875,25661.30078125,0
NIFTY,2026-02-17 05:15:00+00:00,25661.599609375,25668.05078125,25656.05078125,25666.69921875,0
NIFTY,2026-02-17 05:16:00+00:00,25667.150390625,25667.650390625,25654.0,25656.400390625,0
NIFTY,2026-02-17 05:17:00+00:00,25656.650390625,25657.349609375,25642.75,25648.650390625,0
NIFTY,2026-02-17 05:18:00+00:00,25649.19921875,25658.44921875,25645.30078125,25658.19921875,0
NIFTY,2026-02-17 05:19:00+00:00,25658.099609375,25665.5,25656.650390625,25656.650390625,0
NIFTY,2026-02-17 05:20:00+00:00,25657.099609375,25657.599609375,25649.900390625,25655.900390625,0
NIFTY,2026-02-17 05:21:00+00:00,25655.5,25656.55078125,25651.900390625,25655.69921875,0
